# ShogiBoardQ 2026.09.25 詰将棋局面生成
# 生成日時: 2026/09/26 15:32:18 JST
# エンジン: KomoringHeights 1.1.0 64ZEN2 (PostSearchLevel=MinLength)
# 目標手数: 9 手詰
# 局面数: 1000（重複なし）
# 攻め駒上限: 5 / 6 枚（生成バッチ別）
# 守り駒上限: 2 / 3 / 4 枚（玉以外、生成バッチ別）
# 配置範囲: 2 マス（玉中心、生成バッチ別）
# 探索時間/局面: 1 秒（生成バッチ別）
# 未使用駒: 玉方の持駒に追加
# 事前選別: 1 / 3 / 5 / 10 / 25 ms探索で9手詰を確認できた候補に限定（生成バッチ別）
# 玉位置の事前選別: 盤端からの距離 0 / 1 / 4 マス以内（4は制限なし、生成バッチ別）
# 余詰検査: 主手順の余詰を除外、最終手の複数解を許容
# 手順形式: SFEN moves <初手> <玉方応手> <3手目> <玉方応手> <5手目> <玉方応手> <7手目> <玉方応手> <詰めの手>
9/9/9/9/9/G1+R6/9/kP+B6/9 b rb3g4s4n4l17p 1 moves 9f9g 9h9i 9g9h 9i9h 7f9f P*9g 9f9g 9h9g 7h8g
9/9/9/9/9/9/+B1b6/N1R6/k1g6 b r3g4s3n4l18p 1 moves 7h7i S*8i 7i8i 9i8i G*7i 8i9i S*8h 7g8h 9g8h
9/9/9/9/9/9/1+P7/1pS6/kSr6 b r2b4g2s4n4l16p 1 moves 8i8h 9i9h P*9i 7i9i 8h9i 9h9i R*8i 9i9h 8g8h
9/9/9/9/9/9/9/5+R3/3k5 b Gr2b3g4s4n4l18p 1 moves G*6h 6i7i 6h7h 7i8i 7h8h 8i9i 8h9h 9i8i 4h8h
9/9/9/1R7/k8/2+N6/9/9/9 b r2b4g4s3n4l18p 1 moves 7f8e 9e9f 8e8f 9f9g 8f8g 9g9h 8g8h 9h9i 8h8i
9/9/9/1R7/k8/2G6/9/9/9 b r2b3g4s4n4l18p 1 moves 7f8e 9e9f 8e8f 9f9g 8f8g 9g9h 8g8h 9h9i 8h8i
9/9/9/9/GR7/g8/k8/9/9 b r2b2g4s4n4l18p 1 moves 9e9f 9g9f G*8f 9f9g 8f8g 9g9h 8g8h 9h9i 8h8i
9/9/9/9/9/9/1S7/1BRg5/1k1+N5 b rb3g3s3n4l18p 1 moves 6i7i 6h7i 7h7i 8i8h G*7h 8h9g 7i9i P*9h 9i9h
9/9/9/9/6k2/5L3/5S1LG/9/9 b 2r2b3g3s4n2l18p 1 moves 1g2f 3e3d 2f2e 3d3c 2e2d 3c3b 2d2c 3b3a 2c2b
9/2G6/9/k8/9/PL7/9/9/9 b B2rb3g4s4n3l17p 1 moves B*8c 9d9c 8c9b+ 9c9b 7b8b 9b9c 8b8c 9c9d 8c8d
1k7/g1LG5/n+S7/9/9/9/9/9/9 b 2r2b2g3s3n3l18p 1 moves 7b7a+ 8a9a 7a8a 9a8a 6b7b 8a9a 8c9b 9a9b G*8b
9/9/9/9/9/9/2pS5/p1R6/1kS+B5 b Srb4gs4n4l16p 1 moves 7h8h 8i9i 8h8i 9i8i 6g7h 7g7h 6i7h 8i9i 7i8h
9/9/9/9/9/9/9/4G+R3/3k5 b r2b3g4s4n4l18p 1 moves 5h6h 6i7i 6h7h 7i8i 7h8h 8i9i 8h9h 9i8i 4h8h
9/9/9/9/9/9/6SR1/6rGB/6g1k b b2g3s4n4l18p 1 moves 2h2i 3i2i 2g2i 1i1h G*2h 3h2h 2i2h 1h1g R*1h
9/9/9/9/9/9/4B4/4R1+N2/4PkB2 b r4g4s3n4l17p 1 moves 3h4h 4i3i 4h3h 3i2i 3h2h 2i1i 2h1h 1i2i 5h2h
9/9/9/9/9/9/3R1S3/3s1+N3/1GPk+n4 b r2b3g2s2n4l17p 1 moves 6g6h 6i6h 8i7h 6h6i S*5h 5i5h 4g5h 6i5i 4h4i
9/9/9/9/9/9/8+N/6Gl1/6+Lgk b 2r2b2g4s3n2l18p 1 moves 3i2i 1i2i G*3i 2i1i 1g1h 1i1h 3h2h 1h1i 2h2i
9/9/9/9/9/9/8G/6+SNs/6Rgk b Sr2b2gs3n4l18p 1 moves 1g1h 1i1h S*2g 1h1i 3i2i 1i2i S*1h 2i1i G*2i
9/9/9/9/9/9/6BG1/7sg/6+P1k b G2rbg3s4n4l17p 1 moves G*2i 1h2i 3i2i 1i2i 2g2h 2i3i S*4h 3i4i G*5i
9/9/9/9/9/9/BgP6/2+P6/k8 b S2rb3g3s4n4l16p 1 moves S*8h 9i8i 7h7i 8i9h 8h8g 9h8g 7i8h 8g9f G*8f
9/7L1/9/8k/6L2/7L1/9/9/9 b G2r2b3g4s4nl18p 1 moves G*2e 1d2c 2e2d 2c1b 2d2c 1b1a 2b2a+ 1a2a 2c2b
9/9/9/9/9/9/6+PS1/6R2/8k b Sr2b4g2s4n4l17p 1 moves S*2h 1i2i 3h3i 2i2h 3g3h 2h1g 3i1i P*1h 1i1h
9/9/2G6/9/k8/1L7/1G7/9/9 b B2rb2g4s4n3l18p 1 moves B*8d 9e9d 8d9c+ 9d9c 7c8c 9c9d 8c8d 9d9e 8d8e
9/9/9/9/9/7+N1/8k/6+N2/7g1 b G2r2b2g4s2n4l18p 1 moves 2f2g 1g1h G*2h 1h1i 2h2i 1i2i 2g2h 2i1i G*1h
9/9/9/2G6/k8/NP7/G8/9/9 b S2r2b2g3s3n4l17p 1 moves S*8d 9e9d 8d8c 9d9e 8c9d+ 9e9d 7d8d 9d9e 8d8e
9/9/9/9/9/6RG1/6+P1k/9/7P1 b r2b3g4s4n4l16p 1 moves 2f2g 1g1h 2g2h 1h1i 3f1f P*1g 1f1g P*1h 1g1h
9/9/9/9/9/9/9/5+BRS1/6LkS b rb4g2s4n3l18p 1 moves 1i1h 2i1h 2h1i 1h2i 1i1h 2i1i 4h3g P*2h 3g2h
9/9/9/7R1/6+N1k/9/9/9/9 b r2b4g4s3n4l18p 1 moves 3e2e 1e1f 2e2f 1f1g 2f2g 1g1h 2g2h 1h1i 2h2i
9/9/9/9/9/9/p2S5/9/2kL+B4 b S2rb4g2s4n3l17p 1 moves 5i6h 7i8h 6h7h 8h9i S*8h 9i9h 7h8g 9h8i 6g7h
6+P1k/6P2/6SB1/9/9/9/9/9/9 b 2rb4g3s4n4l16p 1 moves 3a2a 1a2a 3b3a+ 2a1a 3a2a 1a2a 2c3b+ 2a1a 3c2b+
9/9/9/9/9/9/GB+S6/1gR6/k8 b rb2g3s4n4l18p 1 moves 9g9h 8h9h 7h9h 9i8i 8g7h 8i9h G*8i 9h9g 7g8g
1kn6/2P+R5/g8/9/9/9/9/9/9 b r2b3g4s3n4l17p 1 moves 7b7a+ 8a9a 7a8a 9a8a N*7c 8a9a 6b7a 9a9b 7a8a
9/9/1+R7/1+P7/k8/9/9/9/9 b r2b4g4s4n4l17p 1 moves 8d8e 9e9f 8e8f 9f9g 8f8g 9g9h 8g8h 9h9i 8h8i
9/7L1/6+B2/8k/9/7G1/9/9/9 b 2rb3g4s4n3l18p 1 moves 2f1e 1d1c 1e2d 1c1b 2d2c 1b1a 2b2a+ 1a2a 2c2b
9/9/1R7/1+P7/k8/9/9/9/9 b r2b4g4s4n4l17p 1 moves 8d8e 9e9f 8e8f 9f9g 8f8g 9g9h 8g8h 9h9i 8h8i
9/9/9/9/9/9/L+SR6/9/1ksG5 b r2b3g2s4n3l18p 1 moves 6i7i 8i9i S*8h 9i9h 7i8i 9h8i 7g7i 8i9h 7i9i
4k4/3LB1B2/9/9/9/9/9/9/9 b 2r4g4s4n3l18p 1 moves 5b6a+ 5a4b 6a4c 4b3a 3b2a+ 3a4a 2a3b 4a5a 6b6a+
3+L5/2k1+P4/P8/N+P7/9/9/9/9/9 b 2r2b4g4s3n3l15p 1 moves 5b6b 7b8a 6a7a 8a9a 9d8b+ 9a8b 6b7b 8b9a 7b8a
k1g6/1PL6/1+P+L6/9/9/9/9/9/9 b P2r2b3g4s4n2l15p 1 moves 8b8a+ 7a8a P*9b 8a9b 8c9b 9a9b G*8c 9b9a 8c8b
9/9/9/9/9/2+P6/1R7/k1B6/9 b 2Prb4g4s4n4l15p 1 moves P*9i 9h9i 8g8i 9i9h P*9i 9h9g 8i8g 9g9f 7f8f
9/9/9/9/+SR7/g8/k8/9/9 b r2b3g3s4n4l18p 1 moves 9e9f 9g9f G*8f 9f9g 8f8g 9g9h 8g8h 9h9i 8h8i
9/9/9/9/9/9/6Sb1/7Rg/7Pk b GSrb2g2s4n4l17p 1 moves 2h1h 1i1h G*1i 1h1i 3g2h 1i2i G*3i 2i1h S*2i
9/9/9/9/7L1/8k/7R1/7G1/9 b r2b3g4s4n3l18p 1 moves 2h1g 1f1e 1g2f 1e1d 2g1g P*1f 1g1f P*1e 1f1e
5B1k1/8l/5Gn2/9/9/9/9/9/9 b 2rb3g4s3n3l18p 1 moves 4a3b+ 2a1a 3b3c G*2b N*2c 1a2a 4c3b 2b3b 3c1a
9/9/2+P6/9/k8/N8/+LL7/9/9 b 2r2b4g4s3n2l17p 1 moves 9g8f 9e9d 8f8e 9d9c 8e8d 9c9b 8d8c 9b9a 7c8b
9/9/9/9/9/9/B2R5/9/1k1G5 b rb3g4s4n4l18p 1 moves 6i7i 8i9h 7i8h 9h9i 6g6i S*7i 6i7i S*8i 8h8i
9/9/9/9/9/9/7+P1/6B2/6r1k b SLrb4g3s4n3l17p 1 moves S*2h 1i1h L*1i 3i1i 2h1i 1h1i R*2i 1i1h 2g2h
9/9/9/9/9/9/p8/4+R4/2kP5 b Sr2b4g3s4n4l16p 1 moves 5h6h 7i8i S*7h 8i9h 7h7g 9h8g 6h8h 8g9f 8h8f
k1+L6/prP6/1BL6/9/9/9/9/9/9 b Grb3g4s4n2l16p 1 moves G*8a 8b8a 7a8a 9a8a 7b7a+ 8a8b 8c7b+ 8b9a 7a8a
9/9/7L1/6B2/6s1k/7R1/7+P1/9/9 b rb4g3s4n3l17p 1 moves 2g1f 1e1d 1f2e 1d1c 2f1f P*1e 1f1e P*1d 1e1d
9/9/9/7R1/8k/6+S2/9/9/9 b r2b4g3s4n4l18p 1 moves 3f2e 1e1f 2e2f 1f1g 2f2g 1g1h 2g2h 1h1i 2h2i
9/9/8L/7Bk/9/8+B/9/9/9 b 2r4g4s4n3l18p 1 moves 1f1e 1d2c 2d3c+ 2c1c 1e2d 1c1b 2d2c 1b2a 3c2b
9/2S6/k1P6/9/2+N6/9/9/9/9 b G2r2b3g3s3n4l17p 1 moves G*8d 9c9b 8d8c 9b9a 7b8a+ 9a8a 7c7b+ 8a9a 8c8b
k1+N6/2L6/1+PL6/9/9/9/9/9/9 b 2r2b4g4s3n2l17p 1 moves 7a8a 9a8a 7b7a+ 8a9a 7a8a 9a8a 7c7b+ 8a9a 8c8b
9/9/9/9/9/9/5R2B/9/5G1k1 b rb3g4s4n4l18p 1 moves 4i3i 2i1h 3i2h 1h1i 4g4i S*3i 4i3i S*2i 2h2i
9/9/9/9/9/6B2/6+Pg1/6g1k/9 b 2rb2g4s4n4l17p 1 moves 3f2g 1h2i 2g3h 2i3i G*4i 3i2h 3g2g 2h1h G*2i
9/2p6/2L6/k1+B6/9/+S8/9/9/9 b 2rb4g3s4n3l17p 1 moves 9f8e 9d9c 8e8d 9c8b 8d8c 8b8a 7c7b+ 8a9a 7b8b
9/9/9/9/9/9/1G1R5/2B+nG4/1Sk6 b rb2g3s3n4l18p 1 moves 8i8h 7i7h 6g6h 7h8i 6h6i S*7i 6i7i 8i9h 7i9i
9/9/6S2/9/8k/9/7L+P/9/9 b 2r2b4g3s4n3l17p 1 moves 1g2f 1e1d 2f2e 1d2c 2e2d 2c1b 2d2c 1b2a 3c2b
9/9/9/9/7R+P/8g/8k/9/9 b r2b3g4s4n4l17p 1 moves 1e1f 1g1f G*2f 1f1g 2f2g 1g1h 2g2h 1h1i 2h2i
9/9/9/9/9/+S1+R6/r1P6/k+n7/1N+L6 b 2b4g3s2n3l17p 1 moves 9f9g 9h9i R*9h 8h9h 9g9h 9i9h 7f9f P*9g 9f9g
9/9/9/7R1/8k/6G2/9/9/9 b r2b3g4s4n4l18p 1 moves 3f2e 1e1f 2e2f 1f1g 2f2g 1g1h 2g2h 1h1i 2h2i
9/9/7Bk/7N1/9/9/9/9/9 b G2rb3g4s3n4l18p 1 moves G*1d 1c2b 2c3b+ 2b1a 2d1b+ 1a1b 1d2c 1b1a 2c2b
9/9/9/9/R8/g1+L6/k8/9/1L7 b r2b3g4s4n2l18p 1 moves 9e9f 9g9f 7f8f 9f9g 8f8g 9g9h 8g8h 9h9i G*9h
9/9/9/9/9/9/GlS6/2G6/k1+L6 b L2r2b2g3s4nl18p 1 moves 9g9h 9i9h 7h8h 8g8h L*9i 9h9i 7g8h 9i9h L*9i
k1G6/2P6/1+PL6/9/9/9/9/9/9 b 2r2b3g4s4n3l16p 1 moves 7a8a 9a8a 7b7a+ 8a9a 7a8a 9a8a 7c7b+ 8a9a 8c8b
9/9/6P2/9/8k/8N/6+PR1/9/9 b r2b4g4s3n4l16p 1 moves 3g2f 1e1d 2f2e 1d2c 2e2d 2c2b 2d2c 2b3a 3c3b+
9/9/9/1R7/kg7/9/1sN6/9/9 b r2b3g3s3n4l18p 1 moves 8d8e 9e9f G*8f 9f9g 8f8g 9g9h 8g8h 9h9i 8h8i
9/9/9/9/9/9/2+R6/1S1s5/Sk7 b r2b4gs4n4l18p 1 moves 9i9h 8i9h 7g8g 9h8i 8h7g 8i7i 8g8h 7i6i 8h6h
9/P1S6/9/kLG6/r8/2G6/9/9/9 b r2b2g3s4n3l17p 1 moves 7b8c 9d9c 8c8b 9c9d 8b9c+ 9d9c 8d8c+ 9c9d 7d8d
9/9/9/1R7/k1+P6/9/9/9/9 b r2b4g4s4n4l17p 1 moves 7e8e 9e9f 8e8f 9f9g 8f8g 9g9h 8g8h 9h9i 8h8i
9/9/6P2/7Pk/9/7LG/9/9/9 b 2r2b3g4s4n3l16p 1 moves 1f2e 1d1c 2d2c+ 1c2c 2e2d 2c2b 2d2c 2b3a 3c3b+
9/9/9/9/9/9/6PgB/6+P2/6S1k b 2rb3g3s4n4l16p 1 moves 3i2h 1i2i 3h3i 2i1h 2h2g 1h2g 3i2h 2g1f G*2f
9/9/9/9/9/9/6G1g/6BGg/6S1k b S2rb2s4n4l18p 1 moves 2h1h 1g1h S*2h 1h2h 3i2h 1i2h G*2g 2h1h G*2i
9/9/2P6/9/k8/1R7/1G7/9/9 b r2b3g4s4n4l17p 1 moves 8g9f 9e9d 9f8e 9d9c 8e8d 9c9b 8d8c 9b9a 8c8b
8b/6+P2/7Pk/9/7Lr/9/9/9/9 b Rb4g4s4n3l16p 1 moves R*1b 1c1b 2c2b+ 1a2b 3b2b 1b1c 2b2c 1c1d 2c2d
9/9/9/6+NS1/7k1/5G3/8+P/9/9 b 2r2b3g3s3n4l17p 1 moves 4f3e 2e1d 2d2c 1d1e 2c1d+ 1e1d 3d2d 1d1e 3e2e
9/9/9/9/9/9/9/4+P+R3/3k5 b r2b4g4s4n4l17p 1 moves 5h6h 6i7i 6h7h 7i8i 7h8h 8i9i 8h9h 9i8i 4h8h
9/9/9/9/9/9/5SG2/9/5+S1kr b Gr2b2g2s4n4l18p 1 moves 4g3h 2i1h 3h2g 1h1g G*1f 1g2h 3g3h 2h2i 3h3i
9/9/9/9/9/9/9/1+R2g4/3kL4 b r2b3g4s4n3l18p 1 moves 8h5h 6i7i G*7h 7i8i 7h8h 8i9i 8h9h 9i8i 5h8h
9/9/9/9/9/9/6+N1B/9/6G+lk b GP2rb2g4s3n3l17p 1 moves 3i2i 1i2i G*3i 2i1h P*1i 1h1i 1g2h 1i1h L*1i
9/9/9/9/9/1+R7/S1s6/k8/1L7 b r2b4g2s4n3l18p 1 moves 8f8g 9h9i 9g8h 9i8i 8h7g 8i7i 8g8h 7i6i 8h6h
9/9/9/9/9/9/7bS/6G+L1/6+nBk b S2r3g2s3n3l18p 1 moves 2h1h 2g1h+ S*2h 1h2h 1g2h 1i2i 3h3i 2i1h B*2g
9/k8/9/+PPL6/9/9/9/9/9 b 2N2r2b4g4s2n3l16p 1 moves 8d8c+ 9b9a 8c9b 9a9b N*8d 9b9a N*8c 9a8a 7d7b+
9/2+N6/9/k8/1L7/1+S7/9/9/9 b B2rb4g3s3n3l18p 1 moves B*8c 9d9c 8c9b+ 9c9b 7b8b 9b9c 8b8c 9c9d 8c8d
9/9/9/+PR7/2G6/k1g6/B8/1G7/9 b rbg4s4n4l17p 1 moves 9d9e 9f9e 7e8e 9e9f 8e8f 7f8f 8d8f 9f9e G*8e
9/9/9/9/9/9/3R2R2/6G2/3Bk1+l2 b b3g4s4n3l18p 1 moves 3g5g 5i4i 3h4h 4i4h 5g5h 4h4i 6g4g P*4h 4g4h
9/9/6Sg1/6+P2/8k/9/7+N1/9/9 b S2r2b3g2s3n4l17p 1 moves S*2d 1e2e 3d3e 2e1d 2d2c 1d2c 3e2d 2c1b G*2b
9/9/9/9/9/9/6lSg/6SG1/7Sk b B2rb2gs4n3l18p 1 moves 2h1h 1g1h B*2h 1h2h 2i2h 1i2h G*2i 2h1g 2i1h
9/9/9/9/9/9/BP+R6/2B6/kg+p6 b Sr3g3s4n4l16p 1 moves S*8h 9i9h 7h8i 7i8i G*9i 8i9i 8h9i 9h9g 7g8f
9/9/9/9/9/9/7+NR/6G1g/7gk b r2bg4s3n4l18p 1 moves 1g1h 1i1h G*2h 1h1i 2h2i 1i2i 2g2h 2i1i G*1h
9/9/9/9/k1N6/2+N6/9/9/9 b Rr2b4g4s2n4l18p 1 moves R*8e 9e9f 7f8f 9f9g 8f8g 9g9h 8g8h 9h9i 8h8i
9/9/9/9/9/9/1+Rg6/9/r1k1B4 b b3g4s4n4l18p 1 moves 8g7g G*7h 5i6h 7i8i G*7i 8i9h 7g7h 9h9g G*8g
9/9/9/9/9/1G7/k8/2+S6/1g7 b G2r2bg3s4n4l18p 1 moves 8f8g 9g9h G*8h 9h9i 8h8i 9i8i 8g8h 8i9i G*9h
9/9/9/9/k8/2L6/1LG6/9/9 b 2r2b3g4s4n2l18p 1 moves 7g8f 9e9d 8f8e 9d9c 8e8d 9c9b 8d8c 9b9a 8c8b
9/9/9/9/9/9/1+Nn6/lR7/k1S6 b Gr2b3g3s2n3l18p 1 moves 8h9h 9i8i 9h9i 8i9i 7i8h 9i8i G*7i 8i9h 8g9g
9/9/9/9/9/9/9/6R1g/6Ggk b r2bg4s4n4l18p 1 moves 3i2i 1i2i G*3i 2i1i 3h1h 1i1h G*2h 1h1i 2h2i
9/9/9/9/9/8B/6+Lg1/8k/9 b G2rb2g4s4n3l18p 1 moves 1f2g 1h2i 2g3h 2i3i G*4i 3i2h 3g2g 2h1h G*2i
6+N1k/6L2/6SB1/9/9/9/9/9/9 b 2rb4g3s3n3l18p 1 moves 3a2a 1a2a 3b3a+ 2a1a 3a2a 1a2a 2c3b+ 2a1a 3c2b+
9/9/9/9/9/9/b+N7/1ls6/kSS6 b B2r4gs3n3l18p 1 moves 8i8h 9g8h 7i8h 9i8i B*9h 8i9h L*9i 9h8i B*9h
9/9/9/9/k8/9/1LL6/9/9 b G2r2b3g4s4n2l18p 1 moves G*8f 9e9d 8f8e 9d9c 8e8d 9c9b 8d8c 9b9a 8c8b
1k1+B5/2L+P5/+P1b6/9/9/9/9/9/9 b 2r4g4s4n3l16p 1 moves 7b7a+ 8a9a 7a8a 9a8a 6a7b 8a9a 7b7c 9a8a 6b7b
9/9/9/9/9/6gR1/7+PS/8k/7gN b r2b2g3s3n4l17p 1 moves 2g2h 2i2h 2f2h 1h1g G*2g 3f2g 2h2g 1g1f G*2f
9/9/1R7/1+N7/k8/9/9/9/9 b r2b4g4s3n4l18p 1 moves 8d8e 9e9f 8e8f 9f9g 8f8g 9g9h 8g8h 9h9i 8h8i
3bk1G2/6P2/3+N1SL2/9/9/9/9/9/9 b 2rb3g3s3n3l17p 1 moves 3a4a 5a4a 3b3a+ 4a5a 3a4a 5a4a 3c3b+ 4a5a 4c4b
9/9/1R7/1+L7/k8/9/9/9/9 b r2b4g4s4n3l18p 1 moves 8d8e 9e9f 8e8f 9f9g 8f8g 9g9h 8g8h 9h9i 8h8i
9/9/k1G6/1N7/2S6/9/9/9/9 b G2r2b2g3s3n4l18p 1 moves 8d9b+ 9c9d 9b9c 9d9c G*8d 9c9b 8d8c 9b9a 8c8b
9/9/9/9/9/9/6+RsB/6+P2/8k b rb4g3s4n4l17p 1 moves 1g2h 1i2i 3h3i 2i1h 3i2i 1h2i 3g3i 2i1h 3i1i
9/9/9/9/9/2S6/SrR6/kN+B6/1s+n6 b b4gs2n4l18p 1 moves 7f8g 9h9i 7h8i 9i8i S*9h 8i9i 7g7i S*8i 7i8i
9/9/9/6P1k/7R1/7G1/9/9/9 b r2b3g4s4n4l17p 1 moves 2f1e 1d1c 1e2d 1c2b 2d3c 2b3a 2e2b+ 3a4a 3c4b
9/9/9/9/1R7/gG7/k8/9/9 b r2b2g4s4n4l18p 1 moves 8f9f 9g9f G*8f 9f9g 8f8g 9g9h 8g8h 9h9i 8h8i
9/9/9/9/9/9/5R1gn/9/5+LBk1 b rb3g4s3n3l18p 1 moves 4g2g 2i1i 3i2h 1i1h 2g1g 1h2h G*1h 2h2i 1h1i
9/9/9/9/9/7l1/7Sk/8g/7L1 b L2r2b3g3s4nl18p 1 moves 2g2f 1g1f L*1g 1h1g 2f1g 1f1g L*1i P*1h G*2g
9/9/9/9/9/1S7/1+PR6/kg7/1rL6 b G2b2g3s4n3l17p 1 moves 8g9g 9h9i G*9h 8h9h 9g9h 9i9h 7g9g 9h8h G*7h
6+N2/8k/9/6+P1B/9/9/9/9/9 b P2rb4g4s3n4l16p 1 moves 1d2c 1b1a P*1b 1a2b 2c3b+ 2b1b 3d2c 1b1a 2c2b
8G/6G1S/8k/6P2/8S/9/9/9/9 b 2r2b2g2s4n4l17p 1 moves 1b2c+ 1c2c 3d3c+ 2c1c 1a1b 1c1b 3b2b 1b1c 2b2c
9/9/9/9/9/1R7/k8/9/1P7 b Gr2b3g4s4n4l17p 1 moves G*8g 9g9h 8g8h 9h9i 8f9f P*9g 9f9g P*9h 9g9h
6+P2/9/6P1k/6+L2/7P1/9/9/9/9 b S2r2b4g3s4n3l15p 1 moves 3d2d 1c1b S*2c 1b1a 3a2a 1a2a 3c3b+ 2a1a 2c2b+
9/9/9/9/9/7R1/8k/9/7P1 b Gr2b3g4s4n4l17p 1 moves G*2g 1g1h 2g2h 1h1i 2f1f P*1g 1f1g P*1h 1g1h
9/9/9/9/8B/6+S1k/7s1/6B2/9 b 2r4g2s4n4l18p 1 moves 3f2f 1f1g 2f2g 1g1h S*2i 1h1i 1e3g P*2h 3g2h
k1+L6/2L6/1GP6/9/9/9/9/9/9 b 2r2b3g4s4n2l17p 1 moves 7a8a 9a8a 7b7a+ 8a9a 7a8a 9a8a 7c7b+ 8a9a 8c8b
9/9/7+R1/7G1/8k/9/9/9/9 b r2b3g4s4n4l18p 1 moves 2d2e 1e1f 2e2f 1f1g 2f2g 1g1h 2g2h 1h1i 2h2i
9/9/9/9/9/1L7/k8/1R7/1G7 b r2b3g4s4n3l18p 1 moves 8i9h 9g9f 9h8g 9f9e 8h9h P*9g 9h9g P*9f 9g9f
9/9/9/9/9/9/+P1R6/1gR6/kL7 b 2b3g4s4n3l17p 1 moves 9g9h 8h9h 7h9h 9i9h G*8h 9h9i 7g9g P*9h 9g9h
9/2G6/9/k8/1L7/1S7/9/9/9 b B2rb3g3s4n3l18p 1 moves B*8c 9d9c 8c9b+ 9c9b 7b8b 9b9c 8b8c 9c9d 8c8d
6+SBk/9/9/9/9/9/9/9/9 b 2S2rb4gs4n4l18p 1 moves S*1b 1a2b 2a3b+ 2b1b S*2c 1b1c 2c1d+ 1c1b 3b2a
9/9/1G7/1G7/kN7/1L7/1+L7/9/9 b 2r2b2g4s3n2l18p 1 moves 8d9d 9e9d 8e9c+ 9d9e 9c9d 9e9d 8c8d 9d9e 8d8e
9/9/9/9/9/9/9/3G3G1/3+SLk3 b 2G2r2b3s4n3l18p 1 moves G*4h 4i4h 6h5h 4h4i G*4h 4i3i 4h3h 3i4i 5h4h
9/9/9/9/9/9/g8/1gR6/kSG6 b r2bg3s4n4l18p 1 moves 8i8h 9g8h G*9h 8h9h 7h9h 9i9h G*8h 9h9i 8h8i
9/9/9/9/9/9/8+P/7gg/6+NSk b 2r2b2g3s3n4l17p 1 moves 2i2h 1h2h G*1h 2h1h 1g1h 1i1h G*2h 1h1i 2h2i
9/9/9/9/9/6S2/6Bss/6lSk/9 b L2rb4g4n2l18p 1 moves 3f2g 1h2i S*1h 1g1h 2g1h 2i1h L*1i 1h2i S*1h
9/9/9/9/9/9/6RlG/6+S2/6BBk b r3g3s4n3l18p 1 moves 1g1h 1i2i 3h2h 2g2h 1h2h 2i1i 3g1g P*1h 1g1h
9/9/9/NR7/9/k8/1L7/2+P6/9 b Sr2b4g3s3n3l17p 1 moves 8d8f 9f9g S*8h 9g9h 8f9f P*9g 9f9g 9h8i 7h7i
9/9/9/9/9/S+P7/1gB6/ks7/9 b S2rb3gs4n4l17p 1 moves 9f8g 9h9i 7g8h 9i8h G*7h 8h9i S*8h 9i8i 7h7i
9/9/9/9/9/9/1GS6/9/1kSG5 b 2r2b2g2s4n4l18p 1 moves 7i7h 8i9i 7g8h 9i9h 7h8i 9h8i 6i7i 8i9h 8g9g
k1+L6/9/r1G6/9/9/9/9/9/9 b NPr2b3g4s3n3l17p 1 moves P*9b 9a9b N*8d 9b9a 7a8a 9a8a 8d7b+ 8a9a 7c8b
9/9/9/9/9/9/6+PbS/6+S2/7+lk b S2rb4gs4n3l17p 1 moves S*2h 1i1h 2h2g 1h1i B*2h 2i2h 1g2h 1i2i 3h3i
9/9/9/9/9/8+L/8n/7Lk/6+R2 b r2b4g4s3n2l18p 1 moves 1f1g 1h1g 3i1i P*1h N*2i 1g1f 1i1h P*1g 1h1g
9/9/9/9/7G1/6s+L1/8k/6BR1/9 b rb3g3s4n3l18p 1 moves 2f2g 3f2g 2h2g 1g1h S*2i 1h1i 2g1g P*1h 1g1h
Bk7/P2B5/2P6/9/9/9/9/9/9 b 2r4g4s4n4l16p 1 moves 7c7b+ 8a7b 9a7c+ 7b6a 6b5a+ 6a7a 5a6b 7a8a 9b9a+
9/9/9/9/9/6+R2/6sb1/8k/7L1 b rb4g3s4n3l18p 1 moves 3f2g 1h1i B*2h 1i2i 2h3g 2i3i 2g2h 3i4i 2h4h
k1+P6/2L6/1+NL6/9/9/9/9/9/9 b 2r2b4g4s3n2l17p 1 moves 7a8a 9a8a 7b7a+ 8a9a 7a8a 9a8a 7c7b+ 8a9a 7b8b
9/9/9/9/9/1G7/g8/k1S6/9 b 2S2r2b2gs4n4l18p 1 moves S*8i 9h9i S*8h 9g8h 8i8h 9i8h G*8i 8h9g 8f8g
9/9/9/9/9/9/9/3+RG4/5k3 b r2b3g4s4n4l18p 1 moves 5h4h 4i3i 4h3h 3i2i 3h2h 2i1i 2h1h 1i2i 6h2h
5sk1B/7Ps/4S2LL/9/9/9/9/9/9 b 2rb4gs4n2l17p 1 moves 2b2a+ 1b2a 2c2a+ 3a2a S*2b 2a3b 2b3c+ 3b3a 1a2b+
9/9/9/9/9/9/4+R4/4g4/4Pk3 b r2b3g4s4n4l17p 1 moves 5g5h 4i3i G*3h 3i2i 3h2h 2i1i 2h1h 1i2i 5h2h
9/9/9/9/9/9/9/k1+S6/2S6 b S2L2r2b4gs4n2l18p 1 moves L*9i 9h8i S*9h 8i9i 7i8h 9i9h L*9i 9h8i 7h7i
9/9/9/9/9/+B8/1gR6/k8/1Pb6 b r3g4s4n4l17p 1 moves 9f8g 9h9i G*9h 9i8i 9h9i 8i9i 7g7i S*8i B*8h
